IDPOLUICAO;LAT;LONG
1742;-23,5801192;-46,7975717
1743;-23,6023785;-46,6696228
1744;-23,577085;-46,738626
1745;-23,5368566;-46,8985042
1746;-23,5720046;-46,7243252
1747;-23,5624184;-46,8093117
1748;-23,6079824;-46,7569777
1749;-23,421343;-46,501823
1750;-23,8686819;-46,6760043
1751;-23,5703645;-46,7248728
1752;-23,6556297;-46,8110264
1753;-23,4539093;-46,7174782
1754;-23,5933994;-46,7234522
1755;-23,4939852;-46,5950799
1756;-23,6113747;-46,9349861
1757;-23,5710543;-46,7323128
1758;-23,5148292;-46,7461346
1759;-23,5234932;-46,5057839
1760;-23,5735175;-46,7278703
1761;-23,6621255;-46,6230859
1762;-23,5319562;-46,8032701
1763;-23,5685992;-46,8198022
1764;-23,5718127;-46,7267356
1765;-23,562241;-46,9272999
1766;-23,483621;-46,7019378
1767;-24,2794534;-46,9695804
1768;-23,6003716;-46,7672292
1769;-23,5023828;-46,7380944
1770;-23,543036;46,708311
1771;-23,5759605;-46,7222267
1772;-23,5622067;-46,7500615
1773;-23,5719677;-46,7557305
1774;-23,5837884;-46,812601
1775;-23,5533854;-46,764915
1776;-23,6946385;-46,6259274
1777;-23,5298414;-46,6915666
1778;-23,5354666;-46,669925
1779;-23,5363835;-46,8193407
1780;-23,531693;-46,789925
1781;-23,5307474;-46,7102688
1782;-23,554844;-46,800699
1783;-23,5434196;-46,7217314
1784;-23,5451505;-46,6857646
1785;-23,5990612;-46,9113579
1786;-23,5451281;-46,7574174
1787;-23,5908911;-46,636952
1788;-23,5576194;-46,6755093
1789;-23,5447647;-46,6871933
1790;-23,614031;-46,744735
1791;-23,5743293;-46,8053763
1792;-23,62187;-46,928361
1793;-23,5719651;-46,77737
1794;-23,5463497;-46,6933155
1795;-23,536312;-46,8325038
1796;-23,4552856;-46,6438356
1797;-23,5803939;-46,7476036
1798;-23,6167851;-46,7834234
1799;-23,5522925;-46,8846479
1800;-23,5876439;-46,8251703
1801;-23,607832;-46,75288
1802;-23,5272059;-46,8235679
1803;-23,5861031;-46,7725899
1804;-22,3584888;-49,0501728
1805;-23,6843989;-46,7714315
1806;-23,5766036;-46,7764318
1807;-23,5589021;-46,7492231
1808;-23,5401937;-46,7154601
1809;-23,5713526;-46,7153396
1810;-23,6104933;-46,632903
1811;-23,5486816;-46,7024986
1812;-23,5731009;-46,7265218
1813;-22,0126198;-47,9034064
1814;-23,6048894;-46,9393768
1815;-23,5544622;-46,6925576
1816;-23,562235;-46,8290202
1817;-23,5690616;-46,7597648
1818;-23,7343551;-46,6073719
1819;-23,5318983;-46,6889093
1820;-23,4957864;-46,8018958
1821;-23,6740165;-46,7794247
1822;-23,5709533;-46,7533493
1823;-23,5574679;-46,6741552
1824;-23,5682514;-46,7491174
1825;-23,5642943;-46,7496697
1826;-23,549202;-46,93729
1827;-23,5690075;-46,765897
1828;-23,601152;-46,767212
1829;-23,6550074;-46,7899755
1830;-23,5814223;-46,7671319
1831;-23,5701819;-46,7577737
1832;-23,5957493;-46,820658
1833;-23,5450267;-46,6884545
1834;-23,5849032;-46,7683472
1835;-23,6509134;-46,6726777
1836;-23,5500808;-46,6451364
1837;-23,5746138;-46,7422043
1838;-23,5723961;-46,742382
1839;-23,4870653;-46,589849
1840;-23,5899715;-46,7704607
1841;-23,547419;-46,787762
1842;-23,4882424;-46,754903
1843;-23,5129106;-46,7704486
1844;-23,5613303;-46,7505104
1845;-23,5721316;-46,7632139
1846;-23,681495;-46,7761297
1847;-23,5026367;-46,6749565
1848;-23,5719651;-46,77737
1849;-23,571695;-46,77737
1850;-23,5686525;-46,7963077
1851;-23,538616;-46,6579674
1852;-23,6822631;-46,7513373
1853;-23,519222;-46,836739
1854;-23,6155081;-46,955211
1855;-23,607832;-46,75288
1856;-23,531693;-46,789925
1857;-23,4661373;-46,6830314
1858;-23,519222;-46,836739
1859;-23,5943731;-46,7653925
1860;-24,0373564;-46,4999872
1861;-23,5384247;-46,6562794
1862;-23,5716455;-46,7141475
1863;-23,5907694;-46,7421088
1864;-23,5813182;-46,7608423
1865;-23,5860174;-46,7255395
1866;-23,5533854;-46,764915
1867;-23,5728256;-46,7556502
1868;-23,5541549;-46,6820928
1869;-23,4240616;-46,5199796
1870;-23,4933604;-46,8233869
1871;-23,5946003;-46,7278734
1872;-23,5466262;-46,7567754
1873;-23,582287;-46,745616
1874;-23,562795;-46,7466626
1875;-23,5603178;-46,6967032
1876;-23,531693;-46,789925
1877;-23,5795267;-46,7643509
1878;-23,5801257;-46,6230707
1879;-23,705706;-46,607803
1880;-23,6567734;-46,7677647
1881;-23,5690797;-46,7827302
1882;-23,5677812;-46,7546423
1883;-23,5715502;-46,7407029
1884;-23,5705194;-46,7599828
1885;-23,6333321;-47,0388272
1886;-23,5572514;-46,8434745
1887;-23,5538617;-46,5647596
1888;-23,5625063;-46,7440036
1889;-23,516223;-46,772739
1890;-23,5501808;-46,8423121
1891;-23,581963;-46,7616858
1892;-23,5645038;-46,7431141
1893;-23,5695427;-46,7933466
1894;-23,53452;-46,9102896
1895;-23,5740087;-46,7479917
1896;-23,4652546;-46,6803126
1897;-23,5714374;-46,728454
1898;-23,5746165;-46,7346985
1899;-22,5503494;-47,8913795
1900;-23,5456265;-46,6983817
1901;-23,5134685;-46,4863424
1902;-23,5686299;-46,7995469
1903;-23,540584;-46,725664
1904;-23,5540699;-46,6136476
1905;-23,5525064;-46,6565777
1906;-23,5782806;-46,7595317
1907;-23,5348886;-46,8335416
1908;-23,599639;-46,729797
1909;-23,5728536;-46,7737197
1910;-23,548943;-46,638817
1911;-23,5278312;-46,4345773
1912;-23,5562173;-46,751203
1913;-23,55693;-46,921871
1914;-23,6681826;-46,8031914
1915;-23,5779931;-46,6727254
1916;-23,6071387;-46,7771741
1917;-23,5136063;-46,7805444
1918;-23,5217596;-46,7745298
1919;-23,549202;-46,93729
1920;-23,5664774;-46,7458033
1921;-23,4913304;-46,7037437
1922;-23,5361104;-46,8186613
1923;-23,526213;-46,827851
1924;-23,030149;-46,975552
1925;-23,475679;-46,656163
1926;-23,5848984;-46,7902163
1927;-23,588294;-46,778959
1928;-23,5722728;-46,729482
1929;-23,5798073;-46,7356602
1930;-23,5689785;-46,7658991
1931;-23,5921809;-46,7059218
1932;-23,557864;-46,8286629
1933;-23,4772105;-46,7589563
1934;-23,5713227;-46,6480164
1935;-23,5374382;-46,9082005
1936;-23,5327209;-46,6490379
1937;-23,4882876;-46,6076911
1938;-23,5703977;-46,7505583
1939;-23,6140616;-46,9547538
1940;-23,600615;-46,73341
1941;-23,550694;-46,7649966
1942;-23,597376;-46,533634
1943;-23,5842551;-46,7884821
1944;-23,5697291;-46,709141
1945;-23,5372489;-46,7156249
1946;-23,7335281;-46,7062337
1947;-23,5848984;-46,7902163
1948;-23,5634055;-46,743334
1949;-23,6102051;-46,6106078
1950;-23,5174262;-46,7602
1951;-23,597577;-46,7360767
1952;-23,5860465;-46,6864389
1953;-23,575289;-46,6576372
1954;-23,536176;-46,6688073
1955;-23,5606783;-46,6680018
1956;-23,567108;-46,7452474
1957;-23,65779;-46,5960501
1958;-23,4721415;-46,6996107
1959;-23,695836;-46,6387162
1960;-23,5379326;-46,718212
1961;-23,5478794;-46,669493
1962;-23,6122594;-46,8389162
1963;-23,5424671;-46,7472988
1964;-23,6165119;-46,6791327
1965;-23,5479892;-46,7049833
1966;-23,5556467;-46,6592332
1967;-23,5912042;-46,7858927
1968;-23,5413656;-46,7069687
1969;-23,6329751;-46,7329069
1970;-23,5690679;-46,76376
1971;-23,5653264;-46,930724
1972;-23,5524632;-46,6951698
1973;-23,4978852;-46,8892359
1974;-23,5040162;-46,7904496
1975;-23,6068461;-46,6418352
1976;-23,5830377;-46,6794307
1977;-23,6868596;-46,6164397
1978;-23,711729;-46,638224
1979;-23,5577244;-46,9083077
1980;-23,5179791;-46,3951799
1981;-23,5568496;-46,744849
1982;-23,5614737;-46,6876935
1983;-23,6473319;-46,6418577
1984;-23,580249;-46,6435368
1985;-23,433704;-46,415897
1986;-23,640919;-46,754611
1987;-23,5754901;-46,7332444
1988;-23,5802388;-46,7544593
1989;-23,549202;-46,93729
1990;-23,5980706;-46,9115355
1991;-23,5771105;-46,7533225
1992;-23,5642926;-46,7088673
1993;-23,5848984;-46,7902163
1994;-23,476185;-46,7088457
1995;-23,5740119;-46,7226396
1996;-23,5729608;-46,7593694
1997;-23,5511852;-46,7471626
1998;-23,5814223;-46,7671319
1999;-23,5758742;-46,7553478
2000;-23,5046136;-46,7360067
2001;-23,5961727;-46,7857307
2002;-23,57827;-46,7323423
2003;-23,622541;-46,927513
2004;-23,5730589;-46,7639556
2005;-23,5931298;-46,7729142
2006;-23,4897343;-46,6176257
2007;-23,4425858;-46,7552885
2008;-23,548577;-46,8338408
2009;-23,5292881;-46,7331194
2010;-23,54331;-46,8668602
2011;-23,4997299;-46,7224635
2012;-23,5710472;-46,7295752
2013;-23,5955532;-46,7044754
2014;-23,5659852;-46,7427728
2015;-23,5723378;-46,7521066
2016;-23,5480268;-46,6843374
2017;-23,5611469;-46,7481129
2018;-23,569348;-46,7655686
2019;-23,531693;-46,789925
2020;-23,5805069;-46,7323488
2021;-23,5543741;-46,6746222
2022;-23,6037696;-46,7598261
2023;-23,5692552;-46,7480078
2024;-23,5867635;-46,7184418
2025;-23,5435212;-46,81232
2026;-23,5042454;-46,7936282
2027;-23,5783366;-46,7349175
2028;-23,5434495;-46,9404236
2029;-23,5744084;-46,7761022
2030;-23,5864032;-46,7424309
2031;-23,5561097;-46,7742845
2032;-23,5846659;-46,7910932
2033;-23,5510971;-46,7511775
2034;-23,531409;-46,7305268
2035;-23,5235682;-46,9009146
2036;-23,830656;-46,812019
2037;-23,5645954;-46,7423906
2038;-23,5338925;-46,6802607
2039;-23,5518082;-46,6903959
2040;-23,519222;-46,836739
2041;-23,6017742;-46,6908164
2042;-23,5713087;-46,7627002
2043;-23,6048965;-46,6687757
2044;-23,6512161;-46,6354354
2045;-23,4924021;-46,630537
2046;-23,4992224;-46,7234249
2047;-23,6372161;-46,706791
2048;-23,5508405;-46,7704445
2049;-23,5043891;-46,7073253
2050;-23,571825;-46,777365
2051;-23,6170069;-46,7362419
2052;-23,5937978;-46,7336743
2053;-23,5701889;-46,7878329
2054;-23,5175724;-46,7783854
2055;-21,9994245;-47,9014781
2056;-23,5910654;-46,7878885
2057;-23,5834102;-46,7635892
2058;-23,4953727;-46,6594637
2059;-23,5827725;-46,7664409
2060;-23,6234854;-46,8010927
2061;-23,5226415;-46,840325
2062;-23,5719583;-46,7301089
2063;-23,6323865;-46,7778272
2064;-23,57283;-46,829052
2065;-23,5044485;-46,7687212
2066;-23,5851811;-46,6235303
2067;-23,5766546;-46,8027137
2068;-23,502121;-46,6198595
2069;-23,4939852;-46,5950799
2070;-23,6194981;-46,8056392
2071;-23,5338358;-46,7173736
2072;-23,580245;-46,6747817
2073;-23,5886292;-46,7422336
2074;-23,5752721;-46,749592
2075;-23,5673684;-46,6869715
2076;-23,5839004;-46,7904735
2077;-23,5640324;-46,744298
2078;-23,5460949;-46,6890313
2079;-23,4942273;-46,6171948
2080;-23,55418;-46,6851091
2081;-23,561783;-46,6767207
2082;-23,5705802;-46,7508534
2083;-23,5568095;-46,6773355
2084;-23,5656129;-46,7500808
2085;-23,5882145;-46,6229939
2086;-23,5279918;-46,822262
2087;-23,5739863;-46,7297954
2088;-23,5482263;-46,6930634
2089;-23,6181369;-46,7396859
2090;-23,4974036;-46,6245043
2091;-23,5863668;-46,7721546
2092;-23,5530384;-46,7568872
2093;-23,6163964;-46,7871552
2094;-23,5345393;-46,8244277
2095;-23,5545886;-46,6602726
2096;-23,6549239;-46,7903761
2097;-23,1600549;-46,915527
2098;-23,5561057;-46,8011703
2099;-23,573781;-46,7405833
2100;-23,6143531;-46,7667722
2101;-23,5453576;-46,6873612
2102;-23,5795047;-46,826848
2103;-23,5696048;-46,7273422
2104;-23,5716951;-46,7326148
2105;-23,6058441;-46,7792046
2106;-23,5489605;-46,7456331
2107;-23,494909;-46,787762
2108;-23,561671;-46,7479779
2109;-23,528578;-46,903313
2110;-23,725798;-46,5326897
2111;-23,571808;-46,746353
2112;-23,548943;-46,638817
2113;-23,5778496;-46,7490506
2114;-23,2097235;-46,906572
2115;-23,498377;-46,5756003
2116;-23,6198799;-46,6314647
2117;-23,542089;-46,5677091
2118;-23,5808069;-46,6827207
2119;-23,5744854;-46,7200018
2120;-23,60989;-46,948751
2121;-23,622541;-46,927513
2122;-23,561466;-46,8310274
2123;-23,599097;-46,7615954
2124;-23,6137664;-46,6359265
2125;-23,531693;-46,789925
2126;-23,643481;-46,6341623
2127;-23,542927;-46,7440986
2128;-23,5642926;-46,7088673
2129;-23,5749365;-46,7634238
2130;-23,5758985;-46,7375248
2131;-23,7002413;-46,6230893
2132;-23,5852075;-46,7270725
2133;-23,601434;-46,6514058
2134;-23,4866177;-46,6059975
2135;-23,5675521;-46,748603
2136;-23,5103303;-46,1487484
2137;-23,5960222;-46,7843252
2138;-23,5682337;-46,7487332
2139;-23,6102414;-46,6167298
2140;-23,5369157;-46,6546393
2141;-23,650974;-46,6726436
2142;-23,5775376;-46,7603114
2143;-23,565732;-46,760244
2144;-23,5824248;-46,7646472
2145;-23,531693;-46,789925
2146;-23,5648777;-46,7091573
2147;-23,5327719;-46,7052584
2148;-23,5753059;-46,7567135
2149;-23,5322114;-46,7601462
2150;-23,5548492;-46,6403371
2151;-23,5798941;-46,7533948
2152;-23,5736993;-46,758756
2153;-23,186453;-46,884453
2154;-23,5407061;-46,7150728
2155;-23,5708819;-46,7325256
2156;-24,02673;-46,495243
2157;-23,5647084;-46,7432662
2158;-23,5396439;-46,7159189
2159;-23,580824;-46,526752
2160;-23,5929061;-46,7657461
2161;-23,5570566;-46,7515492
2162;-23,512303;-46,590998
2163;-23,6044226;-46,5644085
2164;-23,452155;-46,6083838
2165;-23,4983105;-46,8122946
2166;-23,5982413;-46,6019367
2167;-23,5795762;-46,8768551
2168;-23,5327719;-46,7052584
2169;-23,6773957;-46,7981871
2170;-23,58702;-46,800394
2171;-23,5936143;-46,7666077
2172;-23,531693;-46,789925
2173;-23,5814702;-46,7452074
2174;-23,5637717;-46,6677529
2175;-23,5535466;-46,684969
2176;-23,5436388;-46,7587949
2177;-23,519222;-46,836739
2178;-23,65;-46,700001
2179;-23,211854;-46,8924028
2180;-23,5807465;-46,7612025
2181;-23,5938317;-46,729739
2182;-23,57145;-46,73094
2183;-23,6282451;-46,6066842
2184;-23,5846659;-46,7910932
2185;-23,6014671;-46,8397262
2186;-23,5289286;-46,8366105
2187;-23,658086;-46,612964
2188;-23,573514;-46,762692
2189;-23,6319187;-46,7038156
2190;-23,5777053;-46,7158537
2191;-23,5390194;-46,6594137
2192;-23,633699;-46,804745
2193;-23,5666246;-46,8150941
2194;-23,5792084;-46,7585573
2195;-23,5547381;-46,6400574
2196;-23,5530384;-46,7568872
2197;-23,5230488;-46,9017215
2198;-23,5648957;-46,772144
2199;-23,4542498;-46,5337925
2200;-23,5855497;-46,7496362
2201;-23,586545;-46,7409986
2202;-23,4984498;-46,4447125
2203;-23,5935114;-46,7844041
2204;-23,519222;-46,836739
2205;-23,5606721;-46,7536368
2206;-23,597094;-46,775305
2207;-23,5427975;-46,6787997
2208;-23,5664859;-46,7548173
2209;-23,5563531;-46,6754902
2210;-23,570918;-46,747955
2211;-23,5457646;-46,7819166
2212;-23,644056;-46,769634
2213;-23,5907666;-46,7847204
2214;-23,586496;-46,7385928
2215;-23,5378444;-46,6730385
2216;-23,581207;-46,740067
2217;-23,5760681;-46,7297338
2218;-23,5789246;-46,7913737
2219;-23,5304726;-46,848338
2220;-23,570696;-46,7081345
2221;-23,4835933;-46,6249768
2222;-23,489514;-46,688039
2223;-23,611805;-46,9506367
2224;-23,4493085;-46,5947183
2225;-23,5878315;-46,7700653
2226;-23,5435316;-46,7040461
2227;-23,6012418;-46,666202
2228;-23,6348282;-46,6606608
2229;-23,573804;-46,752036
2230;-23,5460637;-46,6960143
2231;-23,5774723;-46,7268111
2232;-23,550809;-46,770468
2233;-23,580983;-46,4000425
2234;-23,6021903;-46,7989088
2235;-23,5687441;-46,7626479
2236;-23,570321;-46,7317785
2237;-23,5719844;-46,7350762
2238;-22,7425246;-47,5951385
2239;-23,5800148;-46,7332694
2240;-23,5959696;-46,6776174
2241;-23,6349802;-46,795432
2242;-23,5334653;-46,7604653
2243;-23,535808;-46,9247399
2244;-23,6797136;-46,6285207
2245;-23,519222;-46,836739
2246;-23,5522324;-46,6922715
2247;-23,5935592;-46,5808897
2248;-23,6064061;-46,4896665
2249;-23,601978;-46,672199
2250;-23,5134685;-46,4863424
2251;-23,531693;-46,789925
2252;-23,562851;-46,7426352
2253;-23,5316853;-46,7928091
2254;-23,5551381;-46,6841821
2255;-23,5941873;-46,7520447
2256;-23,603074;-46,740358
2257;-23,5691262;-46,7566304
2258;-23,5266391;-46,7430641
2259;-23,5028226;-46,7641622
2260;-23,618881;-46,70539
2261;-23,5430566;-46,8238606
2262;-23,4885303;-46,5039799
2263;-23,4507718;-46,8816085
2264;-23,5848984;-46,7902163
2265;-23,5795762;-46,8768551
2266;-23,6098669;-46,5349776
2267;-23,5486425;-46,575101
2268;-23,6158802;-46,6767985
2269;-23,6163964;-46,7871552
2270;-23,6123453;-46,9126323
2271;-23,5391425;-46,6708981
2272;-23,6188775;-46,6539353
2273;-23,5342132;-46,8293443
2274;-23,55398;-46,814222
2275;-23,4884795;-46,7236315
2276;-23,5853473;-46,7465802
2277;-23,5414602;-46,7133528
2278;-23,5787271;-46,752524
2279;-23,519222;-46,836739
2280;-23,6014964;-46,6676865
2281;-23,5700067;-46,7290042
2282;-23,5135873;-46,7426284
2283;-23,5613438;-46,7435883
2284;-23,546428;-46,9145927
2285;-23,5565247;-46,4355385
2286;-23,5863726;-46,6418136
2287;-23,549202;-46,93729
2288;-23,4376114;-46,5453336
2289;-23,5772341;-46,6360472
2290;-23,5329564;-46,7884925
2291;-23,5280703;-46,8267828
2292;-23,5625834;-46,7482671
2293;-23,4912395;-46,4160001
2294;-23,6135257;-46,7995358
2295;-23,5226785;-46,7040231
2296;-23,5859435;-46,7433565
2297;-23,5794403;-46,7146795
2298;-23,5401937;-46,7154601
2299;-23,5398841;-46,676578
2300;-23,5212184;-46,7299317
2301;-23,444692;-46,5846648
2302;-23,5538129;-46,680963
2303;-23,5985203;-46,7626009
2304;-23,5537837;-46,6504175
2305;-23,6064533;-46,6375169
2306;-23,6251927;-46,6821944
2307;-23,5425418;-46,7085063
2308;-23,5893579;-46,7593119
2309;-23,5710648;-46,7126535
2310;-23,5759234;-46,7628918
2311;-23,5810138;-46,7378915
2312;-23,321172;-51,1359793
2313;-23,5743078;-46,78205
2314;-22,9056066;-47,029041
2315;-23,6565519;-46,8193758
2316;-23,5395419;-46,7100412
2317;-23,5850884;-46,6448925
2318;-23,5438166;-46,8045761
2319;-23,5607259;-46,7521032
2320;-23,454648;-46,5800585
2321;-23,5335631;-46,8275173
2322;-23,6224681;-46,7515962
2323;-23,56244;-46,7439077
2324;-23,535379;-46,8069959
2325;-23,6100713;-46,8651926
2326;-23,717459;-46,849457
2327;-23,427987;-46,7977848
2328;-23,5981874;-46,7252445
2329;-23,5924318;-46,4434117
2330;-23,5394311;-46,519238
2331;-23,6152078;-46,740953
2332;-23,5458386;-46,6464939
2333;-23,5555664;-46,7525864
2334;-23,5313932;-46,5427912
2335;-23,554913;-46,809544
2336;-23,5613913;-46,5215287
2337;-23,6584962;-46,7501776
2338;-23,5391725;-46,6526452
2339;;
2340;-23,563286;-46,754654
2341;-23,4963295;-46,7688452
2342;-23,5797803;-46,8786753
2343;-23,5912018;-46,7859672
2344;-23,5946185;-46,7590423
2345;-23,5557686;-46,8959259
2346;-23,536663;-46,6857397
2347;-23,5568496;-46,744849
2348;-23,6439794;-46,675004
2349;-23,6332178;-46,7778562
2350;-23,5629653;-46,7451339
2351;-23,5676475;-46,7457627
2352;-23,4931403;-46,7403437
2353;-23,5359794;-46,834833
2354;-23,5648635;-46,6689235
2355;-23,6425507;-46,7917166
2356;-23,5667344;-46,7513971
2357;-23,5881503;-46,7541584
2358;-23,5457015;-46,7524093
2359;-23,4688263;-46,6552845
2360;-23,4116326;-46,7491273
2361;-22,7163354;-47,6302852
2362;-23,6176059;-46,7690233
2363;-23,6112015;-46,7750197
2364;-23,6197783;-46,7829127
2365;-24,099673;-46,6428721
2366;-23,608786;-46,743671
2367;-23,5352841;-46,8221594
2368;-23,5164068;-46,7677777
2369;-23,5749546;-46,7204715
2370;-23,582312;-46,7456157
2371;-23,573698;-46,7370667
2372;-23,5267749;-46,6896694
2373;-23,5660703;-46,7454835
2374;-23,5736589;-46,7147398
2375;-23,5938675;-46,7234861
2376;-23,6043884;-46,669706
2377;-23,4791158;-46,7418047
2378;-23,5586689;-46,6883447
2379;-23,571695;-46,77737
2380;-23,6176947;-46,7861887
2381;-23,5026648;-46,5975247
2382;-23,5301595;-46,4706027
2383;-23,5581557;-46,8426829
2384;-23,4612082;-46,5686827
2385;-23,5288157;-46,7659288
2386;-23,6210763;-46,6846308
2387;-23,5643767;-46,7474778
2388;-23,5953645;-46,6482039
2389;-23,5391992;-46,7263157
2390;-23,58194;-46,8095711
2391;-23,565775;-46,7973097
2392;-23,753856;-46,6765526
2393;-23,6015774;-46,6462909
2394;-23,5896762;-46,9068994
2395;-23,584224;-46,7625284
2396;-23,52315;-46,728565
2397;-23,5367021;-46,7171249
2398;-23,116072;-46,55629
2399;-23,745061;-46,6581462
2400;-23,5624891;-46,7439175
2401;-23,5496234;-46,823164
2402;-23,6660076;-46,5591386
2403;-23,5673535;-46,7635337
2404;-23,627824;-46,7831135
2405;-23,6436087;-46,7849876
2406;-23,4585211;-46,5469934
2407;-23,6071653;-46,7762912
2408;-23,6080147;-46,8638753
2409;-23,5846033;-46,7502767
2410;-23,5265391;-46,8295283
2411;-23,5372607;-46,5992526
2412;-23,7852256;-46,7112445
2413;-23,538303;-46,657882
2414;-23,5733718;-46,7461149
2415;-23,5606621;-46,6896394
2416;-23,6749274;-46,5939681
2417;-23,5580284;-46,4884063
2418;-23,583672;-46,762933
2419;-23,6459604;-46,7779523
2420;-23,531693;-46,789925
2421;-23,5272481;-46,7274182
2422;-23,4731021;-46,9000374
2423;-23,5546538;-46,4407204
2424;-23,6639884;-46,8646179
2425;-23,5729225;-46,7051696
2426;-23,5721061;-46,7179237
2427;-23,5853473;-46,7465802
2428;-23,5372607;-46,5992526
2429;-23,5430969;-46,8300493
2430;-23,5500808;-46,6451364
2431;-23,5540439;-46,8040066
2432;-23,6007651;-46,8308184
2433;-23,5589544;-46,66457
2434;-23,5742356;-46,7950273
2435;-23,5580826;-46,6395111
2436;-23,5482263;-46,6930634
2437;-23,6027672;-46,7804172
2438;-23,5541549;-46,6820928
2439;-23,5727031;-46,7448931
2440;-23,5424051;-46,7871999
2441;-23,5333912;-46,7072885
2442;-23,6057339;-46,7040612
2443;-23,5771353;-46,7286695
2444;-23,4455078;-46,7202036
2445;-23,6197783;-46,7829127
2446;-23,656746;-46,6109295
2447;-23,519222;-46,836739
2448;-23,5341939;-46,6805514
2449;-23,6027133;-46,8989243
2450;-23,5710255;-46,7323767
2451;-23,6522291;-46,8057465
2452;-23,5801192;-46,7975717
2453;-23,6115696;-46,7542694
2454;-23,5009912;-46,6116145
2455;-23,5080148;-46,3608691
2456;-23,5795762;-46,8768551
2457;-23,5029919;-46,7994907
2458;-23,5799787;-46,7331468
2459;-23,5985754;-46,7268177
2460;-23,5458717;-46,7594113
2461;-23,5663775;-46,7659234
2462;-23,5830881;-46,7310335
2463;-23,5823741;-46,7358407
2464;-23,551023;-46,763569
2465;-23,5527689;-46,6978399
2466;-23,517333;-46,760195
2467;-23,5552383;-46,5127699
2468;-23,612362;-46,729486
2469;-23,5934906;-46,7090248
2470;-23,6331793;-46,9134296
2471;-23,5605239;-46,6644363
2472;-23,4930602;-46,8570599
2473;-23,5631272;-46,6991693
2474;-23,5461667;-46,6993633
2475;-23,6313781;-46,7296135
2476;-23,6736177;-46,7434735
2477;;
2478;-23,5450837;-46,7568748
2479;-23,565722;-46,7472174
2480;-23,609353;-46,8678822
2481;-23,5518997;-46,7150851
2482;-23,655499;-46,7701499
2483;-23,5704386;-46,7529655
2484;-23,5930107;-46,766255
2485;-23,5577201;-46,7189859
2486;-23,5419797;-46,7190756
2487;-23,519222;-46,836739
2488;-23,5734405;-46,739998
2489;-23,5743056;-46,7599868
2490;-23,566538;-46,7620503
2491;-23,6278782;-46,7618077
2492;-23,5527134;-46,94369
2493;-23,5662001;-46,6884355
2494;-23,5457041;-46,970266
2495;-23,5166213;-46,7855614
2496;-23,5836412;-46,7463009
2497;-23,555189;-46,775665
2498;-23,545159;-46,5691236
2499;-23,5723894;-46,7288471
2500;-23,575031;-46,717919
2501;-23,4737126;-46,5714772
2502;-23,5445819;-46,748544
2503;-23,5741694;-46,7511611
2504;-23,4632597;-46,5929919
2505;-23,5641204;-46,8436864
2506;-23,5685954;-46,7495219
2507;-23,4973141;-46,8807809
2508;-23,5423728;-46,6916331
2509;-23,6210395;-46,5635758
2510;-23,5183334;-46,7150508
2511;-23,48655;-46,6673565
2512;-23,5667302;-46,7628772
2513;-23,5282634;-46,4633447
2514;-23,531693;-46,789925
2515;-23,582594;-46,7540647
2516;-23,9248734;-47,0657836
2517;-23,714134;-46,413662
2518;-23,4971643;-46,6737501
2519;-23,6133415;-46,7648196
2520;-23,5362181;-46,6510953
2521;-23,5571835;-46,6742125
2522;-23,5709145;-46,7420745
2523;-23,5708931;-46,7036638
2524;-23,5594348;-46,6797419
2525;-23,5571474;-46,644518
2526;-23,5418032;-46,7441745
2527;-23,531693;-46,789925
2528;-23,5338036;-46,8283439
2529;-23,5704341;-46,7452369
2530;-23,5113547;-46,510442
2531;-23,4937227;-46,6179457
2532;-23,5801792;-46,7684694
2533;-23,5299485;-46,8399117
2534;-23,5613221;-46,5829474
2535;-23,5511852;-46,7471626
2536;-23,5701218;-46,7275177
2537;-23,5331981;-46,8054644
2538;-23,5814989;-46,7632168
2539;-23,590734;-46,906193
2540;-23,498878;-46,895844
2541;-23,5833467;-46,7424429
2542;-23,6929493;-46,6992612
2543;-23,4553101;-46,8828566
2544;-23,5778454;-46,8147547
2545;-23,5304748;-46,6378221
2546;-23,5553265;-46,7956295
2547;-23,5801192;-46,7975717
2548;-23,559245;-46,7950808
2549;-23,5813012;-46,8138972
2550;-23,552869;-46,747605
2551;-23,5265068;-46,8919907
2552;-23,4892121;-46,7077863
2553;-23,619781;-47,0019242
2554;-23,5781112;-46,74489
2555;-23,6733189;-46,8076684
2556;-23,5702665;-46,7275459
2557;-23,6392527;-46,7968003
2558;-23,5251569;-46,8536973
2559;-23,549627;-46,7314368
2560;-23,4909359;-46,5963847
2561;-23,5635296;-46,6819594
2562;-23,5050607;-46,7393039
2563;-23,5406477;-46,7079658
2564;-23,6143735;-46,6523178
2565;-23,5822698;-46,4563419
2566;-23,5675884;-46,7456886
2567;-23,7082905;-46,7108808
2568;-23,5164885;-46,6971741
2569;-23,5488574;-46,7997937
2570;-23,630539;-46,7810458
2571;-23,5608778;-46,6773611
2572;-23,528275;-46,7693162
2573;-23,6160837;-46,4288831
2574;-23,572571;-46,7415483
2575;-23,6383658;-46,7749614
2576;-23,511069;-47,583231
2577;-23,5344899;-46,6712441
2578;-23,5869864;-46,7177788
2579;-22,8868666;-47,0839762
2580;-23,5503449;-46,7486042
2581;-23,570321;-46,7317785
2582;-23,512537;-46,789738
2583;-24,176293;-46,790489
2584;-23,5593273;-46,6805575
2585;-23,5303122;-46,4728525
