,304.0,304.25,304.5,304.75,305.0,305.25,305.5,305.75,306.0,306.25,306.5,306.75,307.0,307.25,307.5,307.75,308.0,308.25,308.5,308.75,309.0,309.25,309.5,309.75,310.0,310.25,310.5,310.75,311.0,311.25,311.5,311.75,312.0,312.25,312.5,312.75,313.0,313.25,313.5,313.75,314.0,314.25,314.5,314.75,315.0,315.25,315.5,315.75,316.0,316.25,316.5,316.75,317.0,317.25,317.5,317.75,318.0,318.25,318.5,318.75,319.0,319.25,319.5,319.75,320.0
-20.5,98955.18125000001,98703.98125000001,98214.38125,98289.58125,97812.78125,95835.18125000001,94558.38125,95340.78125,95775.98125000001,96515.18125000001,96271.98125000001,96321.58125,96828.78125,97020.78125,96905.58125,96851.18125000001,97292.78125,97204.78125,97399.98125000001,97207.98125000001,97078.38125,96894.38125,96724.78125,96414.38125,96049.58125,95686.38125,95713.58125,95678.38125,95660.78125,95419.18125000001,95449.58125,95353.58125,94334.38125,93729.58125,91633.58125,91023.98125000001,91547.18125000001,92937.58125,90769.58125,91211.18125000001,91908.78125,92375.98125000001,92094.38125,90782.38125,91699.18125000001,91575.98125000001,91367.98125000001,90212.78125,90756.78125,89699.18125000001,90103.98125000001,93516.78125,94633.58125,94990.38125,92065.58125,91262.38125,90716.78125,89219.18125000001,94111.98125000001,95091.18125000001,91118.38125,94862.38125,99801.58125,101635.18125000001,101615.98125000001
-20.75,98940.78125,98519.98125000001,97979.18125000001,97967.98125000001,97652.78125,96003.18125000001,95359.98125000001,95236.78125,95819.18125000001,96254.38125,96839.98125000001,96540.78125,96475.18125000001,97054.38125,97326.38125,97143.98125000001,97131.18125000001,97497.58125,97345.58125,97206.38125,97252.78125,97075.18125000001,96708.78125,96451.18125000001,96091.18125000001,95769.58125,95414.38125,95447.98125000001,95531.18125000001,95243.18125000001,95028.78125,95478.38125,94486.38125,93105.58125,92751.98125000001,92127.98125000001,91531.18125000001,92393.58125,92414.38125,92131.18125000001,91796.78125,91907.18125000001,92287.98125000001,91135.98125000001,90708.78125,90391.98125000001,89887.98125000001,89835.18125000001,90751.98125000001,91315.18125000001,92540.78125,93363.18125000001,93542.38125,93543.98125000001,91460.78125,92449.58125,93964.78125,93169.58125,96371.18125000001,99219.18125000001,97351.98125000001,99713.58125,101457.58125,101647.98125000001,101620.78125
-21.0,98726.38125,98159.98125000001,97187.18125000001,96003.18125000001,96187.18125000001,95779.18125000001,96028.78125,95953.58125,96275.18125000001,96470.38125,96710.38125,97105.58125,96713.58125,96657.58125,97091.18125000001,97471.98125000001,97494.38125,97855.98125000001,97518.38125,96857.58125,96932.78125,97126.38125,97171.18125000001,96964.78125,96638.38125,96291.18125000001,96062.38125,95774.38125,95390.38125,95295.98125000001,94755.18125000001,95175.98125000001,95297.58125,94225.58125,92820.78125,92247.98125000001,90585.58125,90289.58125,90185.58125,91121.58125,92169.58125,91415.98125000001,92158.38125,92092.78125,91454.38125,90958.38125,90713.58125,90572.78125,90123.18125000001,90103.98125000001,92631.98125000001,93065.58125,94513.58125,95606.38125,94239.98125000001,96339.18125000001,97406.38125,96319.98125000001,96150.38125,98801.58125,101137.58125,101615.98125000001,101673.58125,101652.78125,101633.58125
-21.25,97809.58125,97766.38125,95326.38125,95849.58125,96340.78125,96777.58125,95819.18125000001,96526.38125,96583.98125000001,96884.78125,96775.98125000001,97025.58125,97217.58125,96788.78125,97246.38125,97187.18125000001,97750.38125,97659.18125000001,97649.58125,97428.78125,96937.58125,96606.38125,96743.98125000001,96905.58125,96918.38125,96771.18125000001,96526.38125,96199.98125000001,95559.98125000001,95180.78125,94564.78125,94785.58125,94791.98125000001,94348.78125,94487.98125000001,92355.18125000001,92190.38125,91068.78125,90702.38125,91758.38125,92481.58125,92102.38125,91731.18125000001,91771.18125000001,91414.38125,91398.38125,90974.38125,90417.58125,90215.98125000001,89455.98125000001,92223.98125000001,95102.38125,96617.58125,97156.78125,97668.78125,98241.58125,99174.38125,99657.58125,99879.98125000001,101025.58125,101553.58125,101679.98125000001,101659.18125000001,101651.18125000001,101633.58125
-21.5,97788.78125,96385.58125,95366.38125,96465.58125,96931.18125000001,97188.78125,97356.78125,96849.58125,97094.38125,97116.78125,97182.38125,97239.98125000001,97404.78125,97108.78125,97247.98125000001,97601.58125,98011.18125000001,97575.98125000001,97100.78125,97059.18125000001,97199.98125000001,96950.38125,96459.18125000001,96359.98125000001,96467.18125000001,96595.18125000001,96561.58125,96478.38125,96004.78125,95659.18125000001,95049.58125,94564.78125,95044.78125,94249.58125,93599.98125000001,94185.58125,94086.38125,91860.78125,90923.18125000001,91686.38125,92035.18125000001,92275.18125000001,91799.98125000001,90838.38125,90619.18125000001,90003.18125000001,90476.78125,90468.78125,89716.78125,90625.58125,92527.98125000001,95542.38125,96475.18125000001,97854.38125,98868.78125,99567.98125000001,99052.78125,99827.18125000001,100646.38125,101299.18125000001,101668.78125,101686.38125,101667.18125000001,101654.38125,101639.98125000001
-21.75,97143.98125000001,94959.98125000001,95428.78125,96436.78125,97249.58125,97310.38125,97539.18125000001,97627.18125000001,97691.18125000001,97497.58125,97275.18125000001,96987.18125000001,97019.18125000001,97353.58125,97492.78125,98108.78125,97750.38125,97316.78125,97507.18125000001,97316.78125,96763.18125000001,96489.58125,96747.18125000001,96657.58125,96319.98125000001,96211.18125000001,96193.58125,96438.38125,96375.98125000001,95878.38125,95243.18125000001,94374.38125,94183.98125000001,94443.18125000001,94131.18125000001,93599.98125000001,93700.78125,89523.18125000001,89063.98125000001,89374.38125,90507.18125000001,91868.78125,91436.78125,91443.18125000001,90708.78125,89772.78125,90177.58125,89620.78125,89683.18125000001,91846.38125,93206.38125,93625.58125,95089.58125,96611.18125000001,98163.18125000001,99279.98125000001,98825.58125,98011.18125000001,100871.98125000001,101673.58125,101703.98125000001,101699.18125000001,101684.78125,101667.18125000001,101649.58125
-22.0,95945.58125,94191.98125000001,95611.18125000001,96630.38125,96863.98125000001,97457.58125,97785.58125,97833.58125,97487.98125000001,97875.18125000001,97379.18125000001,97071.98125000001,97015.98125000001,97102.38125,97740.78125,97844.78125,97359.98125000001,97054.38125,96855.98125000001,96905.58125,96772.78125,96457.58125,96244.78125,96084.78125,96054.38125,95774.38125,95788.78125,96007.98125000001,95991.98125000001,96095.98125000001,95676.78125,94894.38125,93193.58125,92502.38125,93833.58125,94647.98125000001,93974.38125,91460.78125,88244.78125,88446.38125,89089.58125,91671.98125000001,90326.38125,90457.58125,90983.98125000001,87964.78125,88198.38125,89132.78125,90927.98125000001,93137.58125,94689.58125,96332.78125,96430.38125,95275.18125000001,95043.18125000001,96198.38125,96543.98125000001,99591.98125000001,101607.98125000001,101694.38125,101689.58125,101702.38125,101692.78125,101678.38125,101662.38125
-22.25,95868.78125,94379.18125000001,95617.58125,96476.78125,96761.58125,96891.18125000001,97412.78125,97473.58125,97020.78125,97494.38125,97865.58125,97515.18125000001,97798.38125,97959.98125000001,97707.18125000001,97097.58125,97083.18125000001,97065.58125,96694.38125,96334.38125,96115.18125000001,95884.78125,95947.18125000001,96063.98125000001,95567.98125000001,94931.18125000001,95084.78125,95657.58125,95380.78125,95905.58125,94684.78125,94268.78125,93116.78125,93260.78125,93825.58125,94380.78125,94148.78125,92478.38125,90684.78125,89875.18125000001,91156.78125,91675.18125000001,90262.38125,87903.98125000001,89905.58125,85004.78125,88356.78125,92647.98125000001,94175.98125000001,95046.38125,95691.18125000001,94851.18125000001,92484.78125,90385.58125,90660.78125,92918.38125,97963.18125000001,101287.98125000001,101670.38125,101702.38125,101710.38125,101707.18125000001,101702.38125,101687.98125000001,101675.18125000001
-22.5,96473.58125,94777.58125,95100.78125,95934.38125,96455.98125000001,96830.38125,96846.38125,96915.18125000001,97315.18125000001,97609.58125,98257.58125,98379.18125000001,98313.58125,97764.78125,97433.58125,97268.78125,97619.18125000001,97350.38125,97001.58125,96700.78125,96446.38125,96443.18125000001,95809.58125,95406.38125,95412.78125,95255.98125000001,95281.58125,95044.78125,94636.78125,95171.18125000001,95260.78125,94790.38125,93697.58125,94585.58125,94543.98125000001,94435.18125000001,94262.38125,92940.78125,91003.18125000001,87499.18125000001,89801.58125,90425.58125,89043.18125000001,87382.38125,90609.58125,90862.38125,94371.18125000001,96182.38125,96273.58125,96566.38125,95764.78125,93788.78125,94980.78125,97849.58125,96257.58125,99209.58125,101180.78125,101732.78125,101731.18125000001,101713.58125,101711.98125000001,101703.98125000001,101695.98125000001,101684.78125,101681.58125
-22.75,97281.58125,96366.38125,95393.58125,96089.58125,96788.78125,96971.18125000001,96943.98125000001,97067.18125000001,97462.38125,98087.98125000001,98503.98125000001,98047.98125000001,97337.58125,97095.98125000001,97094.38125,97409.58125,97260.78125,97020.78125,96935.98125000001,97095.98125000001,97358.38125,97067.18125000001,96300.78125,96116.78125,95963.18125000001,95691.18125000001,95231.98125000001,94657.58125,94116.78125,93748.78125,94241.58125,95740.78125,95771.18125000001,95465.58125,95059.18125000001,94947.18125000001,94251.18125000001,92095.98125000001,90585.58125,88524.78125,86513.58125,88111.98125000001,88825.58125,93235.18125000001,93505.58125,88819.18125000001,89873.58125,93131.18125000001,95899.18125000001,99787.18125000001,100447.98125000001,101286.38125,101273.58125,100587.18125000001,100649.58125,101500.78125,101636.78125,101748.78125,101731.18125000001,101719.98125000001,101711.98125000001,101700.78125,101695.98125000001,101689.58125,101681.58125
-23.0,97630.38125,97177.58125,95895.98125000001,96540.78125,96835.18125000001,97214.38125,97729.58125,97499.18125000001,97718.38125,98350.38125,98084.78125,97321.58125,97011.18125000001,96758.38125,96439.98125000001,96537.58125,96740.78125,96105.58125,95628.78125,96163.18125000001,97118.38125,96951.98125000001,96956.78125,96753.58125,96443.18125000001,95939.18125000001,94915.18125000001,94108.78125,93526.38125,92966.38125,92350.38125,94846.38125,95679.98125000001,95615.98125000001,95147.18125000001,94811.18125000001,93521.58125,92489.58125,91969.58125,90971.18125000001,91556.78125,93625.58125,94451.18125000001,92508.78125,90769.58125,91254.38125,98532.78125,99251.18125000001,100238.38125,101507.18125000001,101025.58125,101190.38125,101591.98125000001,101535.98125000001,101643.18125000001,101721.58125,101710.38125,101748.78125,101737.58125,101719.98125000001,101718.38125,101715.18125000001,101710.38125,101705.58125,101692.78125
-23.25,98222.38125,97470.38125,95747.18125000001,96283.18125000001,96921.58125,96923.18125000001,97135.98125000001,97523.18125000001,97961.58125,98551.98125000001,98180.78125,98075.18125000001,97940.78125,97777.58125,97275.18125000001,95924.78125,96129.58125,95366.38125,94494.38125,95059.18125000001,96623.98125000001,95902.38125,95726.38125,95828.78125,95427.18125000001,95150.38125,94055.98125000001,94647.98125000001,94583.98125000001,94307.18125000001,94187.18125000001,94267.18125000001,94860.78125,95177.58125,95207.98125000001,94351.98125000001,92441.58125,92329.58125,91603.18125000001,93015.98125000001,94700.78125,93990.38125,92727.98125000001,91084.78125,91939.18125000001,96484.78125,101531.18125000001,101580.78125,101732.78125,101739.18125000001,101734.38125,101743.98125000001,101740.78125,101739.18125000001,101740.78125,101747.18125000001,101745.58125,101745.58125,101737.58125,101719.98125000001,101721.58125,101727.98125000001,101723.18125000001,101713.58125,101694.38125
-23.5,98007.98125000001,97460.78125,96732.78125,96899.18125000001,97215.98125000001,97446.38125,97231.98125000001,97543.98125000001,98199.98125000001,97694.38125,97310.38125,97303.98125000001,97023.98125000001,96771.18125000001,97540.78125,97361.58125,96375.98125000001,95041.58125,93724.78125,94655.98125000001,95971.18125000001,94167.98125000001,94500.78125,95479.98125000001,95558.38125,95121.58125,95534.38125,94612.78125,94355.18125000001,94431.98125000001,94489.58125,94007.98125000001,94206.38125,94852.78125,94396.78125,92727.98125000001,92385.58125,92875.18125000001,92822.38125,93054.38125,93095.98125000001,92147.18125000001,93865.58125,96667.18125000001,101111.98125000001,101721.58125,101761.58125,101755.18125000001,101748.78125,101739.18125000001,101734.38125,101742.38125,101745.58125,101735.98125000001,101731.18125000001,101729.58125,101731.18125000001,101731.18125000001,101731.18125000001,101721.58125,101724.78125,101731.18125000001,101735.98125000001,101719.98125000001,101702.38125
-23.75,98825.58125,98615.98125000001,97503.98125000001,97140.78125,97473.58125,97635.18125000001,97833.58125,97793.58125,98343.98125000001,97455.98125000001,97251.18125000001,96913.58125,96547.18125000001,95932.78125,95883.18125000001,97227.18125000001,97422.38125,95940.78125,94929.58125,92987.18125000001,93606.38125,92319.98125000001,93638.38125,94819.18125000001,95103.98125000001,94561.58125,95355.18125000001,94655.98125000001,94217.58125,93937.58125,94374.38125,94163.18125000001,93955.18125000001,93903.98125000001,92238.38125,91534.38125,91740.78125,92873.58125,93751.98125000001,94390.38125,98041.58125,98091.18125000001,98358.38125,100462.38125,101745.58125,101750.38125,101759.98125000001,101756.78125,101747.18125000001,101745.58125,101742.38125,101740.78125,101740.78125,101745.58125,101742.38125,101734.38125,101739.18125000001,101740.78125,101739.18125000001,101737.58125,101735.98125000001,101742.38125,101731.18125000001,101718.38125,101710.38125
-24.0,99158.38125,99199.98125000001,98401.58125,97263.98125000001,97228.78125,97583.98125000001,97979.18125000001,98409.58125,98348.78125,97851.18125000001,97473.58125,97095.98125000001,96615.98125000001,95702.38125,94950.38125,95883.18125000001,97022.38125,96623.98125000001,95319.98125000001,92873.58125,92390.38125,93953.58125,93412.78125,93513.58125,93732.78125,93731.18125000001,94607.98125000001,94076.78125,93524.78125,93347.18125000001,93647.98125000001,93801.58125,93799.98125000001,94579.18125000001,94129.58125,94734.38125,94513.58125,96713.58125,99135.98125000001,101484.78125,101711.98125000001,101740.78125,101684.78125,101254.38125,101750.38125,101747.18125000001,101756.78125,101761.58125,101751.98125000001,101751.98125000001,101755.18125000001,101759.98125000001,101755.18125000001,101758.38125,101759.98125000001,101751.98125000001,101755.18125000001,101756.78125,101750.38125,101745.58125,101755.18125000001,101751.98125000001,101731.18125000001,101715.18125000001,101710.38125
-24.25,98886.38125,98908.78125,98977.58125,98470.38125,97572.78125,97515.18125000001,97870.38125,98244.78125,97743.98125000001,97855.98125000001,97591.98125000001,97262.38125,96281.58125,94999.98125000001,93750.38125,94505.58125,96095.98125000001,94627.18125000001,95311.98125000001,94908.78125,93649.58125,93167.98125000001,92523.18125000001,91596.78125,91495.98125000001,91047.98125000001,91092.78125,91233.58125,91329.58125,91684.78125,92708.78125,94132.78125,98550.38125,100332.78125,99454.38125,98492.78125,100131.18125000001,101715.18125000001,101745.58125,101748.78125,101750.38125,101751.98125000001,101755.18125000001,101756.78125,101758.38125,101761.58125,101759.98125000001,101763.18125000001,101766.38125,101763.18125000001,101767.98125000001,101777.58125,101777.58125,101783.98125000001,101780.78125,101774.38125,101777.58125,101774.38125,101764.78125,101751.98125000001,101747.18125000001,101745.58125,101732.78125,101719.98125000001,101718.38125
-24.5,98721.58125,98924.78125,98556.78125,98223.98125000001,97523.18125000001,97479.98125000001,97953.58125,98435.18125000001,97132.78125,96577.58125,96436.78125,96622.38125,96587.18125000001,95511.98125000001,94198.38125,93351.98125000001,94470.38125,93063.98125000001,94630.38125,93487.98125000001,93308.78125,92315.18125000001,92604.78125,90945.58125,89775.98125000001,90193.58125,90851.18125000001,92865.58125,93564.78125,93431.98125000001,96943.98125000001,98889.58125,101092.78125,101551.98125000001,101161.58125,99927.98125000001,101633.58125,101769.58125,101774.38125,101769.58125,101764.78125,101767.98125000001,101769.58125,101764.78125,101763.18125000001,101775.98125000001,101775.98125000001,101777.58125,101780.78125,101777.58125,101779.18125000001,101782.38125,101782.38125,101796.78125,101803.18125000001,101790.38125,101783.98125000001,101775.98125000001,101764.78125,101751.98125000001,101743.98125000001,101742.38125,101743.98125000001,101737.58125,101731.18125000001
-24.75,98188.78125,98427.18125000001,98345.58125,98158.38125,97500.78125,98169.58125,98377.58125,98372.78125,96950.38125,95443.18125000001,94681.58125,94971.18125000001,96177.58125,96380.78125,95364.78125,93873.58125,91879.98125000001,91289.58125,93153.58125,94411.18125000001,92715.18125000001,91891.18125000001,92057.58125,90782.38125,90238.38125,90806.38125,93436.78125,95419.18125000001,95241.58125,95695.98125000001,96347.18125000001,96863.98125000001,100628.78125,101427.18125000001,101723.18125000001,101759.98125000001,101766.38125,101780.78125,101783.98125000001,101787.18125000001,101782.38125,101780.78125,101780.78125,101783.98125000001,101772.78125,101780.78125,101793.58125,101796.78125,101793.58125,101787.18125000001,101793.58125,101795.18125000001,101799.98125000001,101804.78125,101817.58125,101807.98125000001,101785.58125,101769.58125,101759.98125000001,101761.58125,101759.98125000001,101753.58125,101747.18125000001,101747.18125000001,101743.98125000001
-25.0,97507.18125000001,98043.18125000001,98359.98125000001,98438.38125,98071.98125000001,98151.98125000001,98614.38125,98113.58125,96126.38125,94695.98125000001,93843.18125000001,93191.98125000001,93659.18125000001,94620.78125,95190.38125,93503.98125000001,91692.78125,90308.78125,90483.18125000001,92665.58125,94059.18125000001,92182.38125,92209.58125,91963.18125000001,90889.58125,92745.58125,94846.38125,93382.38125,91233.58125,93124.78125,94759.98125000001,95886.38125,100700.78125,101742.38125,101803.18125000001,101793.58125,101783.98125000001,101779.18125000001,101783.98125000001,101788.78125,101790.38125,101795.18125000001,101793.58125,101799.98125000001,101799.98125000001,101796.78125,101803.18125000001,101799.98125000001,101798.38125,101798.38125,101809.58125,101811.18125000001,101814.38125,101815.98125000001,101807.98125000001,101806.38125,101796.78125,101795.18125000001,101785.58125,101782.38125,101775.98125000001,101766.38125,101764.78125,101756.78125,101750.38125
-25.25,98084.78125,98124.78125,98439.98125000001,98579.18125000001,98644.78125,98361.58125,98686.38125,98185.58125,96548.78125,95985.58125,95515.18125000001,94604.78125,94555.18125000001,93444.78125,92649.58125,92215.98125000001,91870.38125,90457.58125,89543.98125000001,89815.98125000001,92849.58125,92102.38125,92327.98125000001,92382.38125,91787.18125000001,91859.18125000001,92284.78125,90891.18125000001,91751.98125000001,96796.78125,99948.78125,100843.18125000001,101595.18125000001,101835.18125000001,101828.78125,101812.78125,101812.78125,101798.38125,101780.78125,101788.78125,101793.58125,101801.58125,101804.78125,101809.58125,101819.18125000001,101806.38125,101815.98125000001,101817.58125,101806.38125,101811.18125000001,101825.58125,101828.78125,101814.38125,101812.78125,101803.18125000001,101817.58125,101823.98125000001,101819.18125000001,101809.58125,101791.98125000001,101790.38125,101783.98125000001,101772.78125,101775.98125000001,101767.98125000001
